time,scheduled_fight_time,parking,pass,A,B,C,D,E,month,day,year,DateTime,Date,Total
00:00:00,2018-09-02 00:00:00,16.0,26.0,113,51,101,49,7,9,2,2018,2018-09-02 00:00:00,2018-9-2,363.0
00:30:00,2018-09-02 00:30:00,16.0,19.0,43,24,49,25,3,9,2,2018,2018-09-02 00:30:00,2018-9-2,179.0
01:00:00,2018-09-02 01:00:00,14.0,15.0,25,14,29,15,1,9,2,2018,2018-09-02 01:00:00,2018-9-2,113.0
01:30:00,2018-09-02 01:30:00,8.0,9.0,16,9,18,9,1,9,2,2018,2018-09-02 01:30:00,2018-9-2,70.0
02:00:00,2018-09-02 02:00:00,18.0,19.0,20,10,20,10,1,9,2,2018,2018-09-02 02:00:00,2018-9-2,98.0
02:30:00,2018-09-02 02:30:00,36.0,14.0,34,19,38,20,3,9,2,2018,2018-09-02 02:30:00,2018-9-2,164.0
03:00:00,2018-09-02 03:00:00,67.0,19.0,41,21,47,18,2,9,2,2018,2018-09-02 03:00:00,2018-9-2,215.0
03:30:00,2018-09-02 03:30:00,130.0,10.0,79,42,83,29,5,9,2,2018,2018-09-02 03:30:00,2018-9-2,378.0
04:00:00,2018-09-02 04:00:00,197.0,18.0,102,56,115,58,7,9,2,2018,2018-09-02 04:00:00,2018-9-2,553.0
04:30:00,2018-09-02 04:30:00,267.0,15.0,128,70,136,57,9,9,2,2018,2018-09-02 04:30:00,2018-9-2,682.0
05:00:00,2018-09-02 05:00:00,204.0,17.0,137,75,142,71,8,9,2,2018,2018-09-02 05:00:00,2018-9-2,654.0
05:30:00,2018-09-02 05:30:00,222.0,31.0,164,85,176,71,10,9,2,2018,2018-09-02 05:30:00,2018-9-2,759.0
06:00:00,2018-09-02 06:00:00,147.0,22.0,136,77,154,85,10,9,2,2018,2018-09-02 06:00:00,2018-9-2,631.0
06:30:00,2018-09-02 06:30:00,169.0,19.0,138,83,147,61,9,9,2,2018,2018-09-02 06:30:00,2018-9-2,626.0
07:00:00,2018-09-02 07:00:00,209.0,27.0,166,93,175,80,13,9,2,2018,2018-09-02 07:00:00,2018-9-2,763.0
07:30:00,2018-09-02 07:30:00,159.0,33.0,174,97,191,108,12,9,2,2018,2018-09-02 07:30:00,2018-9-2,774.0
08:00:00,2018-09-02 08:00:00,141.0,25.0,210,120,238,96,13,9,2,2018,2018-09-02 08:00:00,2018-9-2,843.0
08:30:00,2018-09-02 08:30:00,162.0,48.0,249,144,284,129,17,9,2,2018,2018-09-02 08:30:00,2018-9-2,1033.0
09:00:00,2018-09-02 09:00:00,163.0,50.0,296,171,329,140,22,9,2,2018,2018-09-02 09:00:00,2018-9-2,1171.0
09:30:00,2018-09-02 09:30:00,125.0,61.0,274,156,312,137,17,9,2,2018,2018-09-02 09:30:00,2018-9-2,1082.0
10:00:00,2018-09-02 10:00:00,94.0,73.0,229,131,245,132,14,9,2,2018,2018-09-02 10:00:00,2018-9-2,918.0
10:30:00,2018-09-02 10:30:00,130.0,66.0,259,142,280,132,16,9,2,2018,2018-09-02 10:30:00,2018-9-2,1025.0
11:00:00,2018-09-02 11:00:00,103.0,66.0,273,151,310,140,19,9,2,2018,2018-09-02 11:00:00,2018-9-2,1062.0
11:30:00,2018-09-02 11:30:00,130.0,78.0,286,155,284,152,18,9,2,2018,2018-09-02 11:30:00,2018-9-2,1103.0
12:00:00,2018-09-02 12:00:00,96.0,79.0,253,140,287,108,14,9,2,2018,2018-09-02 12:00:00,2018-9-2,977.0
12:30:00,2018-09-02 12:30:00,209.0,78.0,283,161,304,146,18,9,2,2018,2018-09-02 12:30:00,2018-9-2,1199.0
13:00:00,2018-09-02 13:00:00,226.0,91.0,314,190,367,193,23,9,2,2018,2018-09-02 13:00:00,2018-9-2,1404.0
13:30:00,2018-09-02 13:30:00,195.0,74.0,353,185,400,173,26,9,2,2018,2018-09-02 13:30:00,2018-9-2,1406.0
14:00:00,2018-09-02 14:00:00,125.0,83.0,297,176,330,153,24,9,2,2018,2018-09-02 14:00:00,2018-9-2,1188.0
14:30:00,2018-09-02 14:30:00,133.0,97.0,287,165,324,202,22,9,2,2018,2018-09-02 14:30:00,2018-9-2,1230.0
15:00:00,2018-09-02 15:00:00,114.0,71.0,349,191,343,167,24,9,2,2018,2018-09-02 15:00:00,2018-9-2,1259.0
15:30:00,2018-09-02 15:30:00,90.0,92.0,284,170,351,149,22,9,2,2018,2018-09-02 15:30:00,2018-9-2,1158.0
16:00:00,2018-09-02 16:00:00,84.0,85.0,288,160,345,188,21,9,2,2018,2018-09-02 16:00:00,2018-9-2,1171.0
16:30:00,2018-09-02 16:30:00,61.0,70.0,299,166,329,199,22,9,2,2018,2018-09-02 16:30:00,2018-9-2,1146.0
17:00:00,2018-09-02 17:00:00,89.0,83.0,376,178,382,163,24,9,2,2018,2018-09-02 17:00:00,2018-9-2,1295.0
17:30:00,2018-09-02 17:30:00,46.0,71.0,325,178,350,151,17,9,2,2018,2018-09-02 17:30:00,2018-9-2,1138.0
18:00:00,2018-09-02 18:00:00,45.0,74.0,252,127,277,114,18,9,2,2018,2018-09-02 18:00:00,2018-9-2,907.0
18:30:00,2018-09-02 18:30:00,51.0,58.0,256,153,278,125,19,9,2,2018,2018-09-02 18:30:00,2018-9-2,940.0
19:00:00,2018-09-02 19:00:00,51.0,79.0,291,164,345,192,20,9,2,2018,2018-09-02 19:00:00,2018-9-2,1142.0
19:30:00,2018-09-02 19:30:00,39.0,46.0,255,127,284,144,17,9,2,2018,2018-09-02 19:30:00,2018-9-2,912.0
20:00:00,2018-09-02 20:00:00,38.0,54.0,228,108,202,85,15,9,2,2018,2018-09-02 20:00:00,2018-9-2,730.0
20:30:00,2018-09-02 20:30:00,71.0,40.0,231,129,271,105,18,9,2,2018,2018-09-02 20:30:00,2018-9-2,865.0
21:00:00,2018-09-02 21:00:00,56.0,46.0,262,139,283,106,18,9,2,2018,2018-09-02 21:00:00,2018-9-2,910.0
21:30:00,2018-09-02 21:30:00,50.0,40.0,200,119,218,115,13,9,2,2018,2018-09-02 21:30:00,2018-9-2,755.0
22:00:00,2018-09-02 22:00:00,41.0,40.0,176,101,191,99,14,9,2,2018,2018-09-02 22:00:00,2018-9-2,662.0
22:30:00,2018-09-02 22:30:00,37.0,46.0,139,73,147,82,10,9,2,2018,2018-09-02 22:30:00,2018-9-2,534.0
23:00:00,2018-09-02 23:00:00,33.0,64.0,113,66,140,73,9,9,2,2018,2018-09-02 23:00:00,2018-9-2,498.0
23:30:00,2018-09-02 23:30:00,12.0,28.0,136,69,147,65,10,9,2,2018,2018-09-02 23:30:00,2018-9-2,467.0
